date_key,customer_id,plan_id,data_allocated_mb,data_carried_forward_mb,data_consumed_mb,voice_minutes_used,sms_used,network_type,usage_source
20251112,C1004859,2003,2048,156,833,7,1,4G,Mobile
20251113,C1004859,2005,2560,,1336,8,2,4G,Mobile
20251114,C1004859,2001,1536,,1149,13,2,4G,Mobile
20251115,C1004859,2002,2048,,1461,14,0,4G,Mobile
20251116,C1004859,2003,2048,52,195,12,2,4G,Mobile
20251117,C1004859,2003,2048,179,812,15,2,5G,Mobile
20251118,C1004859,2201,1024,,270,16,2,5G,Hotspot
20251119,C1004859,2005,2560,,480,9,2,5G,Hotspot
20251120,C1004859,2002,2048,,383,13,1,4G,Mobile
20251121,C1004859,2003,2048,9,140,18,6,5G,Mobile
20251122,C1004859,2001,1536,,350,10,1,4G,Mobile
20251123,C1004859,2003,2048,377,703,13,3,5G,Mobile
20251124,C1004859,2004,1024,131,124,12,5,5G,Hotspot
20251125,C1004859,2005,2560,,706,9,0,4G,Mobile
20251126,C1004859,2001,1536,,943,12,1,5G,Mobile
20251127,C1004859,2003,2048,472,247,8,0,4G,Mobile
20251128,C1004859,2005,2560,,834,14,2,4G,Mobile
20251129,C1004859,2002,2048,,1453,4,1,4G,Mobile
20251130,C1004859,2001,1536,,1217,7,2,4G,Mobile
20251101,C1004860,2002,2048,,851,13,0,4G,Mobile
20251102,C1004860,2002,2048,,264,15,0,4G,Mobile
20251103,C1004860,2002,2048,,1012,16,3,4G,Mobile
20251104,C1004860,2003,2048,41,1148,11,1,4G,Mobile
20251105,C1004860,2201,1024,,178,12,1,4G,Mobile
20251106,C1004860,2001,1536,,1017,8,2,4G,Mobile
20251107,C1004860,2003,2048,314,793,9,2,4G,Mobile
20251108,C1004860,2005,2560,,227,10,2,4G,Mobile
20251109,C1004860,2004,1024,437,217,12,2,4G,Mobile
20251110,C1004860,2005,2560,,637,14,4,4G,Mobile
20251111,C1004860,2001,1536,,28,9,1,4G,Mobile
20251112,C1004860,2201,1024,,395,12,3,4G,Mobile
20251113,C1004860,2001,1536,,188,19,1,4G,Hotspot
20251114,C1004860,2001,1536,,798,17,2,4G,Mobile
20251115,C1004860,2005,2560,,1597,18,0,4G,Mobile
20251116,C1004860,2201,1024,,751,8,1,4G,Mobile
20251117,C1004860,2001,1536,,1380,15,1,5G,Mobile
20251118,C1004860,2002,2048,,91,11,3,4G,Mobile
20251119,C1004860,2005,2560,,877,13,1,4G,Mobile
20251120,C1004860,2002,2048,,109,14,2,4G,Mobile
20251121,C1004860,2201,1024,,307,11,1,4G,Mobile
20251122,C1004860,2001,1536,,1344,15,0,4G,Mobile
20251123,C1004860,2002,2048,,291,8,0,5G,Mobile
20251124,C1004860,2005,2560,,323,11,3,4G,Mobile
20251125,C1004860,2201,1024,,493,12,2,4G,Mobile
20251126,C1004860,2002,2048,,1675,7,1,5G,Hotspot
20251127,C1004860,2201,1024,,244,16,1,4G,Mobile
20251128,C1004860,2201,1024,,49,15,3,4G,Mobile
20251129,C1004860,2003,2048,413,1123,16,1,4G,Mobile
20251130,C1004860,2001,1536,,288,14,2,4G,Mobile
20251101,C1004861,2201,1024,,78,17,1,4G,Hotspot
20251102,C1004861,2003,2048,6,1489,10,3,4G,Mobile
20251103,C1004861,2201,1024,,95,8,3,5G,Mobile
20251104,C1004861,2003,2048,33,435,9,1,4G,Mobile
20251105,C1004861,2201,1024,,531,13,2,5G,Hotspot
20251106,C1004861,2004,1024,562,388,14,2,4G,Mobile
20251107,C1004861,2002,2048,,554,11,3,5G,Mobile
20251108,C1004861,2002,2048,,900,12,2,4G,Mobile
20251109,C1004861,2004,1024,152,148,11,0,4G,Mobile
20251110,C1004861,2002,2048,,1503,10,1,4G,Mobile
20251111,C1004861,2003,2048,229,1097,10,1,4G,Mobile
20251112,C1004861,2002,2048,,1580,14,1,4G,Mobile
20251113,C1004861,2001,1536,,676,13,2,4G,Hotspot
20251114,C1004861,2002,2048,,313,7,3,5G,Mobile
20251115,C1004861,2001,1536,,829,11,0,4G,Mobile
20251116,C1004861,2001,1536,,897,11,4,4G,Mobile
20251117,C1004861,2201,1024,,401,16,1,4G,Mobile
20251118,C1004861,2002,2048,,453,9,1,4G,Mobile
20251119,C1004861,2002,2048,,1359,15,3,4G,Mobile
20251120,C1004861,2001,1536,,540,9,1,4G,Mobile
20251121,C1004861,2201,1024,,428,8,2,4G,Hotspot
20251122,C1004861,2005,2560,,1150,8,2,4G,Hotspot
20251123,C1004861,2201,1024,,89,11,0,4G,Hotspot
20251124,C1004861,2201,1024,,76,15,3,4G,Mobile
20251125,C1004861,2003,2048,345,695,13,1,4G,Mobile
20251126,C1004861,2002,2048,,742,7,3,5G,Mobile
20251127,C1004861,2004,1024,13,548,14,0,4G,Mobile
20251128,C1004861,2004,1024,97,885,11,1,4G,Mobile
20251129,C1004861,2003,2048,131,671,15,2,4G,Hotspot
20251130,C1004861,2004,1024,25,685,22,1,4G,Mobile
20251101,C1004862,2102,3413,557,192,12,4,5G,Mobile
20251102,C1004862,2102,3413,42,224,14,3,4G,Mobile
20251103,C1004862,2101,2048,443,481,11,0,4G,Mobile
20251104,C1004862,2102,3413,598,489,17,3,4G,Mobile
20251105,C1004862,2103,6144,127,4283,10,1,4G,Mobile
20251106,C1004862,2101,2048,379,645,10,1,4G,Mobile
20251107,C1004862,2101,2048,498,543,7,3,4G,Mobile
20251108,C1004862,2102,3413,2,1511,14,2,4G,Mobile
20251109,C1004862,2101,2048,11,225,9,2,4G,Mobile
20251110,C1004862,2103,6144,421,1381,8,3,5G,Mobile
20251111,C1004862,2102,3413,327,1703,16,1,5G,Mobile
20251112,C1004862,2103,6144,18,3529,11,4,4G,Mobile
20251113,C1004862,2102,3413,189,1246,11,0,4G,Mobile
20251114,C1004862,2101,2048,344,684,11,1,4G,Mobile
20251115,C1004862,2101,2048,574,768,10,3,5G,Mobile
20251116,C1004862,2101,2048,118,1449,17,3,4G,Mobile
20251117,C1004862,2102,3413,21,891,16,2,4G,Mobile
20251118,C1004862,2101,2048,284,968,12,1,4G,Mobile
20251119,C1004862,2101,2048,134,267,13,0,4G,Hotspot
20251120,C1004862,2102,3413,217,119,9,0,4G,Hotspot
20251121,C1004862,2103,6144,23,1445,20,0,5G,Mobile
20251122,C1004862,2101,2048,143,595,13,1,4G,Mobile
20251123,C1004862,2101,2048,273,796,16,1,5G,Mobile
20251124,C1004862,2103,6144,476,1940,16,1,4G,Hotspot
20251125,C1004862,2101,2048,316,1176,9,3,4G,Mobile
20251126,C1004862,2101,2048,11,60,8,3,4G,Hotspot
20251127,C1004862,2103,6144,242,4852,12,6,4G,Mobile
20251128,C1004862,2102,3413,559,926,8,5,4G,Mobile
20251129,C1004862,2101,2048,398,434,8,0,4G,Mobile
20251130,C1004862,2103,6144,13,1430,10,0,4G,Hotspot
20251101,C1004863,2001,1536,,816,12,2,4G,Mobile
20251102,C1004863,2001,1536,,125,16,2,4G,Hotspot
20251103,C1004863,2004,1024,452,33,14,4,5G,Mobile
20251104,C1004863,2002,2048,,834,12,0,5G,Mobile
20251105,C1004863,2201,1024,,58,13,4,5G,Mobile
20251106,C1004863,2004,1024,337,437,8,0,5G,Mobile
20251107,C1004863,2004,1024,16,483,18,3,4G,Mobile
20251108,C1004863,2003,2048,229,1422,9,1,4G,Mobile
20251109,C1004863,2003,2048,382,882,14,3,4G,Mobile
20251110,C1004863,2002,2048,,6,14,0,4G,Mobile
20251111,C1004863,2004,1024,152,261,13,0,5G,Mobile
20251112,C1004863,2004,1024,36,540,13,1,5G,Hotspot
20251113,C1004863,2001,1536,,120,6,2,4G,Mobile
20251114,C1004863,2001,1536,,521,9,1,4G,Mobile
20251115,C1004863,2003,2048,413,1248,11,1,4G,Mobile
20251116,C1004863,2001,1536,,385,16,3,4G,Mobile
20251117,C1004863,2004,1024,211,196,15,0,5G,Mobile
20251118,C1004863,2002,2048,,462,13,1,4G,Mobile
20251119,C1004863,2001,1536,,467,4,0,5G,Mobile
20251120,C1004863,2201,1024,,729,11,3,4G,Mobile
20251121,C1004863,2002,2048,,268,15,2,5G,Mobile
20251122,C1004863,2201,1024,,528,12,1,5G,Mobile
20251123,C1004863,2004,1024,85,324,20,1,5G,Mobile
20251124,C1004863,2001,1536,,,10,2,4G,Mobile
20251125,C1004863,2002,2048,,340,13,1,4G,Mobile
20251126,C1004863,2003,2048,169,300,13,3,4G,Mobile
20251127,C1004863,2001,1536,,178,14,0,4G,Mobile
20251128,C1004863,2004,1024,374,533,13,4,4G,Mobile
20251129,C1004863,2005,2560,,1085,9,0,4G,Hotspot
20251130,C1004863,2005,2560,,1189,13,0,4G,Mobile
20251101,C1004864,2003,2048,55,1618,15,0,4G,Mobile
20251102,C1004864,2001,1536,,671,13,0,5G,Mobile
20251103,C1004864,2201,1024,,122,8,3,4G,Mobile
20251104,C1004864,2003,2048,48,1127,6,1,4G,Mobile
20251105,C1004864,2001,1536,,279,7,0,4G,Hotspot
20251106,C1004864,2004,1024,588,60,10,1,4G,Mobile
20251107,C1004864,2002,2048,,660,10,2,5G,Mobile
20251108,C1004864,2003,2048,523,109,9,0,4G,Mobile
20251109,C1004864,2001,1536,,499,7,1,5G,Mobile
20251110,C1004864,2001,1536,,1149,10,1,4G,Mobile
20251111,C1004864,2005,2560,,596,19,0,4G,Mobile
20251112,C1004864,2201,1024,,754,14,1,4G,Mobile
20251113,C1004864,2201,1024,,221,12,1,4G,Mobile
20251114,C1004864,2002,2048,,1143,10,4,4G,Mobile
20251115,C1004864,2001,1536,,505,12,2,5G,Mobile
20251116,C1004864,2003,2048,415,764,14,1,5G,Mobile
20251117,C1004864,2005,2560,,631,10,4,4G,Mobile
20251118,C1004864,2002,2048,,379,15,2,4G,Mobile
20251119,C1004864,2002,2048,,1017,14,2,4G,Mobile
20251120,C1004864,2003,2048,396,1141,10,1,4G,Mobile
20251121,C1004864,2001,1536,,575,13,2,4G,Mobile
20251122,C1004864,2004,1024,335,658,7,0,5G,Mobile
20251123,C1004864,2201,1024,,191,10,1,5G,Mobile
20251124,C1004864,2002,2048,,502,22,1,5G,Mobile
20251125,C1004864,2002,2048,,7,8,0,5G,Mobile
20251126,C1004864,2003,2048,299,384,14,0,4G,Mobile
20251127,C1004864,2201,1024,,304,11,1,4G,Mobile
20251128,C1004864,2004,1024,5,314,16,1,4G,Mobile
20251129,C1004864,2005,2560,,1820,14,0,4G,Mobile
20251130,C1004864,2002,2048,,198,20,1,4G,Mobile
20251101,C1004865,2005,2560,,315,16,2,4G,Mobile
20251102,C1004865,2001,1536,,597,14,2,5G,Hotspot
20251103,C1004865,2001,1536,,154,6,0,4G,Mobile
20251104,C1004865,2201,1024,,266,8,2,4G,Hotspot
20251105,C1004865,2004,1024,58,258,16,0,4G,Mobile
20251106,C1004865,2201,1024,,317,16,2,4G,Mobile
20251107,C1004865,2005,2560,,1100,10,1,5G,Mobile
20251108,C1004865,2201,1024,,750,13,2,5G,Hotspot
20251109,C1004865,2004,1024,533,71,9,1,5G,Mobile
20251110,C1004865,2001,1536,,375,8,2,4G,Mobile
20251111,C1004865,2201,1024,,301,8,3,5G,Mobile
20251112,C1004865,2002,2048,,716,13,0,4G,Hotspot
20251113,C1004865,2001,1536,,260,19,1,4G,Hotspot
20251114,C1004865,2005,2560,,589,10,2,4G,Mobile
20251115,C1004865,2201,1024,,637,10,0,5G,Hotspot
20251116,C1004865,2002,2048,,238,8,3,4G,Mobile
20251117,C1004865,2002,2048,,1312,12,4,5G,Mobile
20251118,C1004865,2001,1536,,657,10,5,4G,Mobile
20251119,C1004865,2004,1024,4,462,9,0,4G,Mobile
20251120,C1004865,2002,2048,,873,7,2,5G,Mobile
20251121,C1004865,2002,2048,,1614,15,2,4G,Mobile
20251122,C1004865,2201,1024,,428,14,1,4G,Mobile
20251123,C1004865,2201,1024,,561,10,1,4G,Mobile
20251124,C1004865,2003,2048,57,916,12,2,5G,Mobile
20251125,C1004865,2001,1536,,903,11,1,4G,Mobile
20251126,C1004865,2002,2048,,1307,15,2,4G,Mobile
20251127,C1004865,2001,1536,,1001,20,2,4G,Hotspot
20251128,C1004865,2002,2048,,723,12,1,4G,Mobile
20251129,C1004865,2001,1536,,590,4,3,4G,Mobile
20251130,C1004865,2003,2048,315,1311,8,2,4G,Mobile
20251101,C1004866,2002,2048,,131,10,1,4G,Mobile
20251102,C1004866,2005,2560,,412,8,2,4G,Mobile
20251103,C1004866,2201,1024,,358,16,1,5G,Mobile
20251104,C1004866,2005,2560,,1543,13,0,5G,Mobile
20251105,C1004866,2003,2048,433,681,8,5,4G,Mobile
20251106,C1004866,2001,1536,,202,15,2,4G,Hotspot
20251107,C1004866,2002,2048,,230,10,2,4G,Mobile
20251108,C1004866,2002,2048,,181,15,2,4G,Mobile
20251109,C1004866,2002,2048,,325,9,1,4G,Mobile
20251110,C1004866,2004,1024,273,422,9,1,5G,Mobile
20251111,C1004866,2002,2048,,380,12,4,5G,Mobile
20251112,C1004866,2001,1536,,550,12,1,5G,Mobile
20251113,C1004866,2003,2048,589,1423,13,3,4G,Mobile
20251114,C1004866,2001,1536,,197,16,1,4G,Mobile
20251115,C1004866,2002,2048,,543,13,3,4G,Mobile
20251116,C1004866,2002,2048,,972,11,3,4G,Mobile
20251117,C1004866,2201,1024,,464,11,1,4G,Mobile
20251118,C1004866,2201,1024,,558,13,3,4G,Mobile
20251119,C1004866,2003,2048,317,1405,10,2,4G,Hotspot
20251120,C1004866,2001,1536,,711,13,1,4G,Mobile
20251121,C1004866,2002,2048,,1088,13,5,4G,Mobile
20251122,C1004866,2002,2048,,938,12,1,4G,Mobile
20251123,C1004866,2004,1024,174,570,13,2,4G,Mobile
20251124,C1004866,2201,1024,,670,10,1,4G,Mobile
20251125,C1004866,2001,1536,,655,14,2,4G,Mobile
20251126,C1004866,2001,1536,,211,8,2,5G,Mobile
20251127,C1004866,2001,1536,,845,15,2,4G,Mobile
20251128,C1004866,2003,2048,533,173,7,3,5G,Mobile
20251129,C1004866,2001,1536,,807,15,0,5G,Mobile
20251130,C1004866,2005,2560,,1898,12,1,4G,Mobile
20251101,C1004867,2001,1536,,701,15,2,5G,Mobile
20251102,C1004867,2201,1024,,70,10,2,4G,Mobile
20251103,C1004867,2002,2048,,1250,11,2,4G,Mobile
20251104,C1004867,2002,2048,,449,15,0,5G,Hotspot
20251105,C1004867,2001,1536,,120,10,2,4G,Mobile
20251106,C1004867,2002,2048,,759,14,2,4G,Mobile
20251107,C1004867,2201,1024,,588,8,1,4G,Mobile
20251108,C1004867,2001,1536,,774,14,0,4G,Mobile
20251109,C1004867,2001,1536,,1179,14,1,4G,Mobile
20251110,C1004867,2001,1536,,762,15,0,4G,Hotspot
20251111,C1004867,2201,1024,,648,11,4,4G,Mobile
20251112,C1004867,2002,2048,,599,12,0,5G,Mobile
20251113,C1004867,2005,2560,,1337,8,2,4G,Mobile
20251114,C1004867,2201,1024,,82,14,2,4G,Mobile
20251115,C1004867,2001,1536,,349,19,1,5G,Mobile
20251116,C1004867,2002,2048,,1292,14,0,4G,Mobile
20251117,C1004867,2005,2560,,82,13,2,4G,Mobile
20251118,C1004867,2001,1536,,666,20,0,4G,Mobile
20251119,C1004867,2201,1024,,548,11,4,5G,Mobile
20251120,C1004867,2002,2048,,886,13,2,4G,Mobile
20251121,C1004867,2001,1536,,350,5,2,4G,Mobile
20251122,C1004867,2003,2048,25,193,8,3,4G,Mobile
20251123,C1004867,2001,1536,,861,6,0,4G,Mobile
20251124,C1004867,2002,2048,,1519,8,2,4G,Mobile
20251125,C1004867,2001,1536,,840,14,0,4G,Mobile
20251126,C1004867,2001,1536,,1095,12,1,4G,Mobile
20251127,C1004867,2201,1024,,806,6,1,5G,Mobile
20251128,C1004867,2003,2048,513,847,11,1,5G,Mobile
20251129,C1004867,2002,2048,,1316,8,2,5G,Mobile
20251130,C1004867,2002,2048,,315,13,0,4G,Hotspot
20251101,C1004868,2005,2560,,1170,11,1,4G,Mobile
20251102,C1004868,2004,1024,125,79,14,1,4G,Mobile
20251103,C1004868,2201,1024,,449,11,0,4G,Mobile
20251104,C1004868,2001,1536,,266,23,2,4G,Mobile
20251105,C1004868,2003,2048,439,620,18,1,4G,Mobile
20251106,C1004868,2003,2048,195,1174,11,0,4G,Mobile
20251107,C1004868,2002,2048,,1210,12,1,5G,Mobile
20251108,C1004868,2004,1024,429,757,14,1,4G,Mobile
20251109,C1004868,2002,2048,,198,10,1,4G,Mobile
20251110,C1004868,2002,2048,,656,15,0,5G,Mobile
20251111,C1004868,2002,2048,,460,11,1,5G,Mobile
20251112,C1004868,2001,1536,,526,16,3,4G,Mobile
20251113,C1004868,2002,2048,,441,17,2,4G,Mobile
20251114,C1004868,2004,1024,26,362,9,1,4G,Mobile
20251115,C1004868,2003,2048,121,415,12,1,4G,Mobile
20251116,C1004868,2003,2048,371,633,10,2,4G,Hotspot
20251117,C1004868,2201,1024,,29,7,2,4G,Hotspot
20251118,C1004868,2001,1536,,195,5,4,4G,Mobile
20251119,C1004868,2003,2048,21,867,13,4,4G,Mobile
20251120,C1004868,2002,2048,,147,5,1,4G,Mobile
20251121,C1004868,2002,2048,,1222,10,1,4G,Mobile
20251122,C1004868,2201,1024,,677,11,2,4G,Hotspot
20251123,C1004868,2002,2048,,167,15,2,5G,Hotspot
20251124,C1004868,2005,2560,,1362,20,1,4G,Mobile
20251125,C1004868,2002,2048,,1140,11,3,4G,Mobile
20251126,C1004868,2002,2048,,968,12,2,4G,Hotspot
20251127,C1004868,2001,1536,,521,14,1,4G,Hotspot
20251128,C1004868,2002,2048,,1283,14,1,4G,Mobile
20251129,C1004868,2002,2048,,936,8,1,4G,Mobile
20251130,C1004868,2003,2048,387,809,12,5,4G,Mobile
20251101,C1004869,2102,3413,327,769,12,0,4G,Mobile
20251102,C1004869,2101,2048,39,916,12,0,4G,Mobile
20251103,C1004869,2102,3413,187,1685,18,0,4G,Mobile
20251104,C1004869,2102,3413,423,1287,10,1,4G,Mobile
20251105,C1004869,2102,3413,139,2027,12,3,5G,Hotspot
20251106,C1004869,2101,2048,217,1084,15,2,4G,Mobile
20251107,C1004869,2101,2048,426,1551,25,1,4G,Mobile
20251108,C1004869,2101,2048,532,108,13,0,4G,Mobile
20251109,C1004869,2101,2048,338,989,11,0,5G,Hotspot
20251110,C1004869,2101,2048,526,280,7,1,4G,Mobile
20251111,C1004869,2101,2048,564,873,8,2,4G,Mobile
20251112,C1004869,2101,2048,472,852,18,4,4G,Mobile
20251113,C1004869,2101,2048,54,763,12,2,4G,Mobile
20251114,C1004869,2101,2048,481,356,21,1,4G,Mobile
20251115,C1004869,2101,2048,45,159,10,3,4G,Mobile
20251116,C1004869,2101,2048,389,801,11,1,4G,Mobile
20251117,C1004869,2102,3413,167,2135,12,1,4G,Mobile
20251118,C1004869,2101,2048,157,626,10,2,4G,Mobile
20251119,C1004869,2102,3413,268,452,11,0,4G,Mobile
20251120,C1004869,2101,2048,165,1567,12,1,4G,Mobile
20251121,C1004869,2103,6144,14,2956,10,0,5G,Mobile
20251122,C1004869,2101,2048,11,592,10,2,5G,Mobile
20251123,C1004869,2102,3413,3,966,7,1,5G,Mobile
20251124,C1004869,2102,3413,171,1570,11,1,4G,Mobile
20251125,C1004869,2103,6144,36,1643,12,0,4G,Mobile
20251126,C1004869,2101,2048,2,569,10,1,5G,Mobile
20251127,C1004869,2102,3413,321,616,8,0,5G,Mobile
20251128,C1004869,2102,3413,27,834,14,3,4G,Mobile
20251129,C1004869,2102,3413,42,2330,19,0,4G,Mobile
20251130,C1004869,2103,6144,46,4350,10,1,4G,Mobile
20251101,C1004870,2001,1536,,51,20,0,4G,Mobile
20251102,C1004870,2002,2048,,1207,20,0,4G,Mobile
20251103,C1004870,2004,1024,569,242,10,0,4G,Mobile
20251104,C1004870,2003,2048,394,811,13,0,4G,Mobile
20251105,C1004870,2005,2560,,1049,12,1,4G,Mobile
20251106,C1004870,2201,1024,,528,11,2,4G,Mobile
20251107,C1004870,2002,2048,,409,14,0,4G,Mobile
20251108,C1004870,2001,1536,,706,7,1,4G,Mobile
20251109,C1004870,2004,1024,96,591,19,3,4G,Mobile
20251110,C1004870,2001,1536,,137,16,0,5G,Mobile
20251111,C1004870,2002,2048,,398,10,2,4G,Hotspot
20251112,C1004870,2002,2048,,354,14,2,4G,Mobile
20251113,C1004870,2201,1024,,716,15,0,4G,Mobile
20251114,C1004870,2201,1024,,571,10,0,4G,Hotspot
20251115,C1004870,2002,2048,,576,16,1,4G,Mobile
20251116,C1004870,2003,2048,433,592,8,0,4G,Mobile
20251117,C1004870,2002,2048,,963,10,1,4G,Mobile
20251118,C1004870,2002,2048,,1039,8,1,5G,Mobile
20251119,C1004870,2001,1536,,762,13,0,4G,Mobile
20251120,C1004870,2001,1536,,1019,9,2,4G,Mobile
20251121,C1004870,2002,2048,,175,9,0,4G,Mobile
20251122,C1004870,2201,1024,,421,16,0,5G,Mobile
20251123,C1004870,2001,1536,,626,17,0,4G,Mobile
20251124,C1004870,2004,1024,55,518,18,1,5G,Hotspot
20251125,C1004870,2001,1536,,868,15,1,4G,Mobile
20251126,C1004870,2002,2048,,147,12,0,5G,Mobile
20251127,C1004870,2001,1536,,61,9,3,4G,Mobile
20251128,C1004870,2003,2048,11,1084,11,1,5G,Mobile
20251129,C1004870,2003,2048,416,618,12,1,4G,Mobile
20251130,C1004870,2201,1024,,362,14,2,4G,Hotspot
20251101,C1004871,2002,2048,,1209,16,2,5G,Mobile
20251102,C1004871,2201,1024,,754,18,2,4G,Mobile
20251103,C1004871,2005,2560,,1268,17,1,4G,Mobile
20251104,C1004871,2002,2048,,496,9,5,4G,Mobile
20251105,C1004871,2002,2048,,113,8,2,4G,Mobile
20251106,C1004871,2004,1024,595,731,13,0,4G,Mobile
20251107,C1004871,2003,2048,44,530,12,0,4G,Mobile
20251108,C1004871,2002,2048,,323,16,3,4G,Mobile
20251109,C1004871,2201,1024,,204,12,1,4G,Mobile
20251110,C1004871,2005,2560,,1059,9,1,5G,Mobile
20251111,C1004871,2002,2048,,1165,11,1,4G,Hotspot
20251112,C1004871,2201,1024,,540,12,1,4G,Hotspot
20251113,C1004871,2002,2048,,679,5,4,4G,Mobile
20251114,C1004871,2001,1536,,566,10,2,5G,Mobile
20251115,C1004871,2003,2048,588,71,13,2,4G,Mobile
20251116,C1004871,2003,2048,483,74,11,2,4G,Mobile
20251117,C1004871,2001,1536,,218,19,1,4G,Mobile
20251118,C1004871,2003,2048,269,1165,8,0,4G,Mobile
20251119,C1004871,2001,1536,,971,11,1,5G,Mobile
20251120,C1004871,2002,2048,,1298,5,1,5G,Mobile
20251121,C1004871,2002,2048,,1234,10,0,4G,Mobile
20251122,C1004871,2201,1024,,206,8,1,4G,Mobile
20251123,C1004871,2201,1024,,357,15,0,5G,Mobile
20251124,C1004871,2002,2048,,1337,11,2,4G,Mobile
20251125,C1004871,2002,2048,,705,13,0,4G,Mobile
20251126,C1004871,2001,1536,,609,17,1,5G,Mobile
20251127,C1004871,2201,1024,,539,16,2,4G,Mobile
20251128,C1004871,2002,2048,,242,11,2,4G,Mobile
20251129,C1004871,2002,2048,,444,9,1,4G,Mobile
20251130,C1004871,2002,2048,,1409,12,1,4G,Mobile
20251101,C1004872,2101,2048,18,1855,12,0,4G,Hotspot
20251102,C1004872,2101,2048,98,736,13,2,4G,Hotspot
20251103,C1004872,2101,2048,524,149,10,3,4G,Mobile
20251104,C1004872,2101,2048,21,1334,11,3,4G,Hotspot
20251105,C1004872,2103,6144,223,4697,11,4,4G,Mobile
20251106,C1004872,2101,2048,437,325,11,1,4G,Mobile
20251107,C1004872,2101,2048,13,893,13,1,4G,Hotspot
20251108,C1004872,2101,2048,34,1194,15,1,4G,Mobile
20251109,C1004872,2101,2048,3,121,8,2,5G,Mobile
20251110,C1004872,2103,6144,242,3531,17,0,4G,Mobile
20251111,C1004872,2101,2048,474,839,10,0,4G,Mobile
20251112,C1004872,2102,3413,51,1861,14,1,5G,Mobile
20251113,C1004872,2102,3413,185,704,12,0,5G,Mobile
20251114,C1004872,2101,2048,527,1314,15,2,4G,Mobile
20251115,C1004872,2102,3413,468,414,8,1,4G,Hotspot
20251116,C1004872,2101,2048,545,1142,9,1,4G,Mobile
20251117,C1004872,2102,3413,23,2338,8,0,4G,Mobile
20251118,C1004872,2101,2048,229,1073,8,2,4G,Mobile
20251119,C1004872,2102,3413,247,1196,13,2,4G,Mobile
20251120,C1004872,2101,2048,369,1590,15,1,4G,Mobile
20251121,C1004872,2101,2048,235,590,15,1,4G,Mobile
20251122,C1004872,2101,2048,458,1547,20,0,4G,Mobile
20251123,C1004872,2101,2048,488,962,10,1,4G,Mobile
20251124,C1004872,2102,3413,46,73,9,2,4G,Hotspot
20251125,C1004872,2102,3413,517,214,16,2,4G,Mobile
20251126,C1004872,2102,3413,22,836,10,3,4G,Mobile
20251127,C1004872,2101,2048,36,118,8,1,4G,Mobile
20251128,C1004872,2102,3413,11,2637,13,1,4G,Mobile
20251129,C1004872,2103,6144,25,2451,16,2,4G,Hotspot
20251130,C1004872,2101,2048,6,597,14,1,5G,Hotspot
20251101,C1004873,2001,1536,,343,9,2,4G,Mobile
20251102,C1004873,2002,2048,,58,14,2,4G,Mobile
20251103,C1004873,2001,1536,,401,13,1,5G,Mobile
20251104,C1004873,2002,2048,,1278,14,2,4G,Mobile
20251105,C1004873,2003,2048,534,704,16,1,4G,Mobile
20251106,C1004873,2002,2048,,831,14,3,5G,Mobile
20251107,C1004873,2002,2048,,1373,10,1,4G,Mobile
20251108,C1004873,2001,1536,,193,5,2,5G,Mobile
20251109,C1004873,2001,1536,,830,13,2,4G,Mobile
20251110,C1004873,2002,2048,,932,14,2,4G,Hotspot
20251111,C1004873,2002,2048,,1051,14,1,4G,Mobile
20251112,C1004873,2201,1024,,485,11,4,5G,Hotspot
20251113,C1004873,2003,2048,552,685,11,1,4G,Mobile
20251114,C1004873,2001,1536,,316,10,0,4G,Mobile
20251115,C1004873,2002,2048,,743,8,1,4G,Mobile
20251116,C1004873,2201,1024,,199,15,2,4G,Mobile
20251117,C1004873,2004,1024,6,362,13,0,5G,Mobile
20251118,C1004873,2002,2048,,721,15,2,4G,Mobile
20251119,C1004873,2003,2048,276,228,14,1,5G,Mobile
20251120,C1004873,2004,1024,514,894,9,0,5G,Mobile
20251121,C1004873,2002,2048,,852,13,2,5G,Mobile
20251122,C1004873,2005,2560,,321,9,3,4G,Mobile
20251123,C1004873,2201,1024,,80,10,3,4G,Mobile
20251124,C1004873,2004,1024,393,694,17,0,4G,Mobile
20251125,C1004873,2201,1024,,58,9,1,5G,Mobile
20251126,C1004873,2201,1024,,90,9,3,4G,Mobile
20251127,C1004873,2201,1024,,24,20,4,4G,Mobile
20251128,C1004873,2005,2560,,1804,6,1,4G,Mobile
20251129,C1004873,2003,2048,396,727,10,2,4G,Mobile
20251130,C1004873,2003,2048,443,896,13,2,4G,Mobile
20251101,C1004874,2005,2560,,1054,11,2,4G,Mobile
20251102,C1004874,2001,1536,,399,8,0,4G,Mobile
20251103,C1004874,2003,2048,188,257,12,0,5G,Mobile
20251104,C1004874,2201,1024,,37,15,1,4G,Mobile
20251105,C1004874,2004,1024,434,312,17,1,4G,Mobile
20251106,C1004874,2005,2560,,251,12,1,4G,Mobile
20251107,C1004874,2002,2048,,280,8,1,4G,Mobile
20251108,C1004874,2001,1536,,410,15,0,4G,Mobile
