customer_id,customer_age,customer_gender,city_identifier,activation_date,customer_type,user_segment,kyc_status,sim_type
C1004624,20,Female,1037,21-06-2024,Prepaid,Salaried,Verified,Physical SIM
C1004625,20,Female,1066,30-09-2024,Postpaid,Self-employed,Verified,Physical SIM
C1004626,38,Male,1026,17-10-2024,Postpaid,Student,Verified,eSIM
C1004627,35,Female,1072,28-07-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1004628,54,Female,1071,04-06-2023,Prepaid,Student,Verified,Physical SIM
C1004629,43,Male,1050,01-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004630,50,Female,1032,27-12-2024,Postpaid,Salaried,Verified,Physical SIM
C1004631,43,Female,1073,05-01-2025,Postpaid,Student,Verified,Physical SIM
C1004632,32,Male,1043,01-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1004633,46,Prefer Not To Say,1015,14-07-2024,Prepaid,Senior,Verified,Physical SIM
C1004634,44,Male,1006,11-11-2024,Prepaid,Salaried,Pending,eSIM
C1004635,48,Female,1040,11-01-2024,Prepaid,Student,Verified,Physical SIM
C1004636,26,Female,1019,05-03-2025,Postpaid,Rural Worker,Verified,Physical SIM
C1004637,45,Other,1056,24-08-2025,Postpaid,Student,Verified,Physical SIM
C1004638,30,Male,1042,11-09-2023,Postpaid,Student,Verified,Physical SIM
C1004639,51,Male,1037,06-05-2024,Prepaid,Student,Verified,Physical SIM
C1004640,52,Male,1022,03-12-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004641,44,Female,1017,20-12-2023,Postpaid,Student,Verified,Physical SIM
C1004642,58,Male,1016,19-02-2024,Prepaid,Student,Verified,Physical SIM
C1004643,41,Male,1050,19-08-2023,Prepaid,Rural Worker,Verified,eSIM
C1004644,19,Male,1059,07-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1004645,44,Female,1073,11-12-2023,Prepaid,Salaried,Pending,Physical SIM
C1004646,51,Male,1051,16-05-2025,Prepaid,Salaried,Verified,Physical SIM
C1004647,22,Female,1040,19-10-2023,Postpaid,Salaried,Verified,Physical SIM
C1004648,22,Male,1052,14-04-2023,Prepaid,Salaried,Verified,Physical SIM
C1004649,29,Female,1019,12-07-2025,Prepaid,Salaried,Verified,eSIM
C1004650,54,Male,1066,19-08-2025,Prepaid,Salaried,Verified,Physical SIM
C1004651,40,Female,1004,07-08-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004652,59,Male,1068,15-07-2023,Prepaid,Salaried,Verified,Physical SIM
C1004653,55,Male,1008,15-03-2024,Prepaid,Student,Verified,Physical SIM
C1004654,41,Female,1071,06-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1004655,47,Male,1059,05-10-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004656,32,Male,1032,03-09-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004657,21,Male,1037,19-05-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004658,35,Female,1023,05-10-2024,Prepaid,Senior,Verified,eSIM
C1004659,43,Male,1016,01-02-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004660,25,Male,1024,14-03-2023,Prepaid,Senior,Verified,Physical SIM
C1004661,27,Male,1065,25-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1004662,18,Male,1020,29-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1004663,49,Male,1033,13-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1004664,56,Female,1052,30-07-2024,Prepaid,Student,Verified,Physical SIM
C1004665,53,Female,1060,20-07-2025,Prepaid,Student,Verified,Physical SIM
C1004666,34,Female,1023,17-11-2025,Prepaid,Salaried,Verified,Physical SIM
C1004667,43,Female,1061,21-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1004668,59,Female,1014,10-03-2024,Prepaid,Self-employed,Verified,eSIM
C1004669,43,Female,1054,10-10-2024,Prepaid,Salaried,Verified,Physical SIM
C1004670,30,Male,1009,14-03-2024,Prepaid,Student,Verified,Physical SIM
C1004671,32,Male,1073,28-03-2023,Postpaid,Rural Worker,Verified,Physical SIM
C1004672,49,Female,1008,10-04-2025,Prepaid,Salaried,Verified,Physical SIM
C1004673,37,Male,1068,22-08-2024,Prepaid,Salaried,Verified,Physical SIM
C1004674,54,Male,1058,18-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1004675,55,Male,1010,11-11-2024,Prepaid,Student,Verified,Physical SIM
C1004676,19,Male,1059,23-08-2025,Postpaid,Rural Worker,Verified,Physical SIM
C1004677,49,Prefer Not To Say,1026,17-11-2024,Postpaid,Salaried,Verified,Physical SIM
C1004678,33,Male,1074,23-05-2024,Postpaid,Rural Worker,Verified,Physical SIM
C1004679,40,Other,1072,09-04-2025,Prepaid,Salaried,Verified,Physical SIM
C1004680,29,Male,1070,17-10-2023,Postpaid,Self-employed,Verified,Physical SIM
C1004681,33,Female,1050,11-04-2023,Prepaid,Student,Verified,Physical SIM
C1004682,32,Male,1068,06-06-2024,Postpaid,Salaried,Verified,Physical SIM
C1004683,20,Male,1034,24-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1004684,51,Male,1005,06-06-2024,Postpaid,Salaried,Verified,Physical SIM
C1004685,24,Male,1065,08-01-2025,Prepaid,Senior,Verified,Physical SIM
C1004686,34,Female,1004,20-06-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004687,26,Female,1048,22-09-2024,Postpaid,Salaried,Verified,Physical SIM
C1004688,24,Male,1041,10-10-2024,Prepaid,Self-employed,Verified,Physical SIM
C1004689,34,Male,1028,08-10-2025,Postpaid,Student,Verified,Physical SIM
C1004690,57,Male,1056,25-08-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1004691,58,Male,1021,15-04-2025,Prepaid,Salaried,Verified,Physical SIM
C1004692,34,Male,1070,26-08-2025,Prepaid,Student,Verified,Physical SIM
C1004693,39,Male,1064,16-05-2024,Prepaid,Salaried,Verified,eSIM
C1004694,60,Female,1069,28-03-2025,Prepaid,Student,Verified,Physical SIM
C1004695,28,Male,1064,22-07-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1004696,58,Female,1063,17-10-2024,Prepaid,Salaried,Verified,eSIM
C1004697,22,Male,1069,03-12-2024,Prepaid,Student,Pending,Physical SIM
C1004698,27,Female,1069,25-03-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004699,32,Male,1059,11-01-2023,Postpaid,Salaried,Verified,Physical SIM
C1004700,19,Female,1060,11-10-2025,Postpaid,Student,Verified,Physical SIM
C1004701,53,Female,1014,23-01-2024,Prepaid,Self-employed,Pending,Physical SIM
C1004702,54,Male,1014,24-02-2023,Prepaid,Student,Verified,Physical SIM
C1004703,34,Male,1030,10-05-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004704,53,Female,1028,11-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1004705,51,Male,1025,13-09-2023,Postpaid,Salaried,Verified,Physical SIM
C1004706,52,Female,1023,15-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1004707,52,Female,1020,02-06-2025,Prepaid,Salaried,Verified,Physical SIM
C1004708,42,Female,1043,08-03-2023,Prepaid,Salaried,Verified,Physical SIM
C1004709,22,Male,1060,07-08-2024,Prepaid,Salaried,Verified,Physical SIM
C1004710,57,Male,1061,05-12-2024,Postpaid,Self-employed,Verified,Physical SIM
C1004711,44,Male,1010,05-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1004712,56,Male,1041,21-08-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004713,59,Male,1036,04-08-2025,Prepaid,Student,Verified,Physical SIM
C1004714,26,Male,1060,02-02-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1004715,35,Other,1065,08-05-2025,Prepaid,Student,Verified,Physical SIM
C1004716,26,Female,1025,04-03-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004717,20,Female,1060,22-03-2025,Prepaid,Salaried,Verified,eSIM
C1004718,59,Female,1045,18-08-2025,Prepaid,Student,Verified,Physical SIM
C1004719,57,Male,1021,26-06-2023,Prepaid,Salaried,Verified,Physical SIM
C1004720,58,Male,1043,02-04-2023,Postpaid,Rural Worker,Verified,eSIM
C1004721,55,Female,1003,14-10-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004722,45,Male,1005,10-10-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004723,40,Male,1032,19-01-2025,Prepaid,Salaried,Verified,Physical SIM
C1004724,60,Female,1072,15-05-2024,Prepaid,Salaried,Verified,Physical SIM
C1004725,41,Female,1045,17-11-2023,Postpaid,Salaried,Verified,Physical SIM
C1004726,45,Female,1051,01-08-2023,Postpaid,Salaried,Verified,Physical SIM
C1004727,27,Female,1065,04-02-2024,Postpaid,Salaried,Verified,Physical SIM
C1004728,50,Male,1034,10-10-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004729,53,Male,1040,24-09-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004730,47,Female,1021,01-11-2025,Postpaid,Salaried,Verified,eSIM
C1004731,39,Male,1020,21-01-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004732,26,Female,1069,16-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1004733,19,Female,1052,24-04-2023,Prepaid,Student,Verified,eSIM
C1004734,44,Female,1010,23-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1004735,47,Male,1031,07-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1004736,51,Male,1058,23-03-2024,Postpaid,Salaried,Verified,Physical SIM
C1004737,58,Male,1062,25-04-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004738,39,Female,1050,20-09-2024,Prepaid,Self-employed,Rejected,Physical SIM
C1004739,53,Male,1002,30-08-2025,Postpaid,Salaried,Verified,Physical SIM
C1004740,48,Female,1029,25-04-2023,Prepaid,Senior,Verified,Physical SIM
C1004741,29,Female,1032,30-12-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1004742,54,Male,1014,02-01-2024,Prepaid,Student,Verified,Physical SIM
C1004743,20,Male,1032,12-04-2023,Prepaid,Salaried,Verified,Physical SIM
C1004744,43,Female,1028,21-11-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1004745,58,Male,1045,26-03-2025,Prepaid,Salaried,Verified,Physical SIM
C1004746,46,Male,1024,17-07-2023,Prepaid,Salaried,Verified,Physical SIM
C1004747,58,Male,1027,29-11-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1004748,20,Male,1066,03-08-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004749,40,Female,1031,30-04-2024,Prepaid,Self-employed,Verified,Physical SIM
C1004750,51,Male,1015,04-06-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1004751,45,Female,1056,20-03-2025,Prepaid,Student,Verified,Physical SIM
C1004752,55,Female,1020,17-07-2025,Prepaid,Self-employed,Verified,eSIM
C1004753,37,Male,1013,13-07-2024,Postpaid,Self-employed,Verified,Physical SIM
C1004754,47,Male,1058,22-02-2024,Prepaid,Salaried,Verified,eSIM
C1004755,36,Female,1018,19-09-2025,Postpaid,Student,Rejected,Physical SIM
C1004756,55,Male,1001,04-10-2025,Prepaid,Student,Verified,Physical SIM
C1004757,23,Male,1008,19-09-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004758,28,Male,1056,14-04-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004759,22,Female,1020,29-08-2023,Prepaid,Rural Worker,Verified,eSIM
C1004760,48,Female,1030,20-06-2023,Prepaid,Salaried,Verified,Physical SIM
C1004761,28,Female,1038,14-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1004762,31,Female,1021,27-08-2024,Postpaid,Student,Verified,Physical SIM
C1004763,53,Female,1015,31-07-2023,Postpaid,Rural Worker,Verified,Physical SIM
C1004764,33,Female,1006,05-06-2023,Postpaid,Salaried,Verified,Physical SIM
C1004765,24,Female,1006,19-12-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004766,18,Female,1069,09-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1004767,27,Male,1075,26-08-2023,Prepaid,Student,Verified,Physical SIM
C1004768,57,Male,1049,06-05-2024,Prepaid,Student,Verified,Physical SIM
C1004769,41,Female,1035,29-06-2024,Postpaid,Self-employed,Verified,Physical SIM
C1004770,60,Male,1061,14-04-2023,Prepaid,Student,Verified,eSIM
C1004771,27,Female,1063,01-01-2023,Prepaid,Self-employed,Verified,eSIM
C1004772,33,Female,1034,08-02-2023,Prepaid,Salaried,Verified,eSIM
C1004773,25,Male,1056,22-04-2025,Postpaid,Salaried,Verified,Physical SIM
C1004774,35,Male,1008,08-05-2025,Prepaid,Salaried,Verified,Physical SIM
C1004775,42,Female,1013,19-06-2023,Prepaid,Student,Rejected,Physical SIM
C1004776,52,Female,1064,30-09-2025,Prepaid,Salaried,Verified,Physical SIM
C1004777,33,Male,1039,19-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1004778,51,Male,1062,11-08-2025,Prepaid,Salaried,Verified,eSIM
C1004779,44,Female,1043,06-07-2023,Prepaid,Salaried,Rejected,Physical SIM
C1004780,30,Female,1009,20-05-2025,Prepaid,Salaried,Verified,Physical SIM
C1004781,57,Female,1012,12-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1004782,36,Male,1040,12-04-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004783,24,Female,1009,24-03-2023,Prepaid,Student,Verified,eSIM
C1004784,59,Male,1064,01-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1004785,57,Male,1020,03-07-2025,Prepaid,Student,Verified,Physical SIM
C1004786,20,Female,1053,16-05-2023,Prepaid,Student,Verified,Physical SIM
C1004787,56,Male,1020,17-03-2024,Prepaid,Student,Verified,Physical SIM
C1004788,58,Female,1059,07-08-2025,Postpaid,Salaried,Verified,Physical SIM
C1004789,53,Female,1021,11-09-2025,Prepaid,Student,Verified,Physical SIM
C1004790,28,Male,1039,16-06-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1004791,45,Male,1019,20-02-2023,Postpaid,Self-employed,Verified,Physical SIM
C1004792,41,Male,1066,01-10-2025,Postpaid,Student,Verified,Physical SIM
C1004793,44,Other,1042,03-07-2023,Prepaid,Salaried,Verified,Physical SIM
C1004794,44,Female,1040,13-03-2024,Prepaid,Student,Verified,eSIM
C1004795,45,Female,1023,09-06-2025,Prepaid,Student,Verified,Physical SIM
C1004796,40,Male,1014,28-04-2023,Postpaid,Senior,Verified,Physical SIM
C1004797,47,Female,1058,08-05-2024,Prepaid,Salaried,Verified,Physical SIM
C1004798,40,Female,1004,25-10-2024,Prepaid,Student,Verified,Physical SIM
C1004799,18,Other,1004,05-03-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1004800,19,Male,1050,30-05-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1004801,59,Male,1047,19-02-2023,Prepaid,Salaried,Rejected,eSIM
C1004802,57,Female,1025,19-11-2024,Postpaid,Self-employed,Verified,Physical SIM
C1004803,43,Female,1058,11-08-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004804,25,Female,1005,05-08-2023,Postpaid,Self-employed,Verified,eSIM
C1004805,51,Male,1033,06-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1004806,24,Female,1069,18-05-2023,Postpaid,Self-employed,Verified,Physical SIM
C1004807,34,Female,1024,13-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1004808,32,Female,1059,05-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1004809,18,Male,1023,13-08-2025,Postpaid,Student,Verified,eSIM
C1004810,52,Male,1018,12-04-2023,Postpaid,Salaried,Verified,Physical SIM
C1004811,39,Male,1025,12-12-2024,Postpaid,Student,Verified,Physical SIM
C1004812,31,Female,1022,08-12-2023,Postpaid,Student,Pending,Physical SIM
C1004813,39,Male,1009,31-03-2025,Prepaid,Salaried,Verified,eSIM
C1004814,18,Male,1069,24-02-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1004815,36,Female,1044,17-05-2024,Prepaid,Student,Verified,eSIM
C1004816,40,Female,1073,09-04-2023,Postpaid,Salaried,Verified,Physical SIM
C1004817,32,Male,1047,10-01-2025,Postpaid,Self-employed,Verified,eSIM
C1004818,53,Female,1067,24-07-2023,Postpaid,Salaried,Verified,Physical SIM
C1004819,28,Other,1030,14-09-2024,Postpaid,Self-employed,Verified,Physical SIM
C1004820,23,Male,1015,09-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1004821,40,Female,1072,01-07-2023,Prepaid,Salaried,Verified,Physical SIM
C1004822,56,Male,1062,25-07-2023,Prepaid,Student,Verified,Physical SIM
C1004823,34,Male,1069,01-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1004824,20,Female,1070,18-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1004825,59,Male,1023,12-09-2025,Prepaid,Student,Rejected,Physical SIM
C1004826,37,Female,1041,24-03-2025,Postpaid,Student,Verified,Physical SIM
C1004827,25,Female,1055,03-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1004828,44,Male,1066,22-02-2024,Prepaid,Self-employed,Verified,Physical SIM
C1004829,31,Male,1009,09-06-2024,Postpaid,Salaried,Verified,Physical SIM
C1004830,58,Female,1070,04-05-2025,Prepaid,Self-employed,Verified,Physical SIM
C1004831,30,Female,1057,19-03-2024,Prepaid,Self-employed,Verified,Physical SIM
C1004832,41,Male,1036,13-03-2024,Prepaid,Student,Verified,Physical SIM
C1004833,41,Female,1056,03-01-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1004834,28,Male,1022,01-10-2023,Prepaid,Self-employed,Verified,eSIM
C1004835,39,Male,1027,29-10-2024,Prepaid,Salaried,Verified,Physical SIM
C1004836,22,Male,1015,14-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1004837,45,Female,1030,23-05-2024,Postpaid,Salaried,Verified,Physical SIM
C1004838,50,Male,1024,04-04-2025,Postpaid,Rural Worker,Verified,Physical SIM
C1004839,58,Female,1044,20-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1004840,32,Female,1033,24-11-2024,Postpaid,Salaried,Verified,Physical SIM
C1004841,30,Female,1022,09-10-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1004842,41,Female,1029,10-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1004843,47,Male,1043,01-12-2023,Prepaid,Student,Verified,Physical SIM
C1004844,60,Male,1060,09-04-2025,Postpaid,Salaried,Verified,eSIM
C1004845,19,Male,1067,19-02-2025,Postpaid,Self-employed,Verified,eSIM
C1004846,28,Male,1020,01-10-2023,Postpaid,Salaried,Verified,Physical SIM
C1004847,29,Male,1034,27-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1004848,28,Male,1054,15-07-2025,Prepaid,Salaried,Verified,eSIM
C1004849,37,Male,1016,07-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1004850,55,Male,1056,29-09-2023,Prepaid,Senior,Verified,Physical SIM
C1004851,19,Male,1042,19-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1004852,53,Female,1011,14-04-2025,Prepaid,Salaried,Pending,Physical SIM
C1004853,44,Other,1049,05-04-2024,Prepaid,Self-employed,Verified,Physical SIM
C1004854,44,Female,1013,02-07-2024,Prepaid,Student,Verified,Physical SIM
C1004855,47,Female,1040,03-02-2025,Prepaid,Student,Verified,Physical SIM
C1004856,22,Male,1024,05-07-2025,Prepaid,Senior,Verified,Physical SIM
C1004857,50,Female,1002,14-12-2024,Prepaid,Self-employed,Verified,Physical SIM
C1004858,28,Female,1051,08-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1004859,40,Female,1051,23-03-2025,Prepaid,Student,Verified,Physical SIM
C1004860,47,Female,1021,10-04-2025,Prepaid,Student,Verified,Physical SIM
C1004861,43,Male,1003,09-08-2023,Prepaid,Student,Verified,Physical SIM
C1004862,31,Male,1067,10-01-2025,Postpaid,Salaried,Verified,Physical SIM
C1004863,35,Male,1032,28-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1004864,38,Other,1065,18-11-2023,Prepaid,Student,Verified,Physical SIM
C1004865,19,Male,1032,12-11-2023,Prepaid,Salaried,Rejected,Physical SIM
C1004866,49,Male,1056,18-12-2024,Prepaid,Senior,Verified,Physical SIM
C1004867,22,Female,1064,01-01-2023,Prepaid,Senior,Verified,Physical SIM
C1004868,37,Male,1052,06-11-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004869,46,Female,1065,12-11-2024,Postpaid,Salaried,Verified,Physical SIM
C1004870,21,Female,1005,28-04-2024,Prepaid,Salaried,Rejected,Physical SIM
C1004871,60,Male,1059,13-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1004872,34,Female,1054,16-05-2023,Postpaid,Student,Verified,Physical SIM
C1004873,18,Male,1062,15-04-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1004874,46,Male,1048,19-07-2024,Prepaid,Self-employed,Verified,Physical SIM
C1004875,41,Female,1017,13-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1004876,45,Male,1046,23-03-2025,Prepaid,Salaried,Verified,eSIM
C1004877,50,Male,1054,07-10-2024,Prepaid,Student,Verified,Physical SIM
C1004878,38,Male,1075,20-06-2024,Postpaid,Rural Worker,Verified,Physical SIM
C1004879,53,Female,1057,10-08-2023,Prepaid,Student,Verified,Physical SIM
C1004880,33,Other,1064,18-07-2023,Postpaid,Student,Verified,Physical SIM
C1004881,41,Male,1059,11-05-2025,Prepaid,Salaried,Verified,Physical SIM
C1004882,24,Male,1008,17-10-2024,Prepaid,Self-employed,Verified,Physical SIM
C1004883,44,Female,1060,15-01-2024,Prepaid,Student,Verified,Physical SIM
C1004884,29,Male,1053,11-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1004885,47,Male,1013,23-12-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004886,52,Female,1015,17-11-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1004887,54,Prefer Not To Say,1020,02-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1004888,57,Male,1044,09-10-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004889,23,Male,1059,05-04-2025,Postpaid,Salaried,Verified,Physical SIM
C1004890,23,Male,1067,03-03-2023,Prepaid,Self-employed,Verified,Physical SIM
C1004891,57,Male,1012,11-01-2025,Prepaid,Salaried,Verified,Physical SIM
C1004892,34,Male,1074,07-01-2023,Postpaid,Self-employed,Verified,Physical SIM
C1004893,19,Male,1010,08-08-2023,Prepaid,Self-employed,Verified,Physical SIM
