billing_id,billing_month,customer_id,plan_id,billed_amount_inr,discount_applied_inr,late_fee_inr,refund_amount_inr,net_revenue_inr,billing_status
B5004623,2025-11,C1004623,2001,299,0,0,0,299,Billed
B5004624,2025-11,C1004624,2005,499,0,0,0,499,Billed
B5004625,2025-11,C1004625,2101,499,0,0,0,499,Billed
B5004626,2025-11,C1004626,2102,799,0,0,0,799,Billed
B5004627,2025-11,C1004627,2002,399,0,0,0,399,Billed
B5004628,2025-11,C1004628,2004,249,0,0,0,249,Billed
B5004629,2025-11,C1004629,2005,499,0,0,0,499,Billed
B5004630,2025-11,C1004630,2101,499,0,0,149,350,Adjusted
B5004631,2025-11,C1004631,2101,499,0,0,0,499,Billed
B5004632,2025-11,C1004632,2003,999,0,0,0,999,Billed
B5004633,2025-11,C1004633,2201,199,75,0,0,124,Billed
B5004634,2025-11,C1004634,2001,299,0,0,0,299,Billed
B5004635,2025-11,C1004635,2003,999,0,0,0,999,Billed
B5004636,2025-11,C1004636,2102,799,75,0,0,724,Billed
B5004637,2025-11,C1004637,2102,799,0,0,0,799,Billed
B5004638,2025-11,C1004638,2102,799,0,0,0,799,Billed
B5004639,2025-11,C1004639,2005,499,0,0,0,499,Billed
B5004640,2025-11,C1004640,2003,999,50,0,0,949,Billed
B5004641,2025-11,C1004641,2102,799,0,0,0,799,Billed
B5004642,2025-11,C1004642,2001,299,0,0,0,299,Billed
B5004643,2025-11,C1004643,2003,999,0,0,0,999,Billed
B5004644,2025-11,C1004644,2201,199,0,0,0,199,Billed
B5004645,2025-11,C1004645,2002,399,0,0,0,399,Billed
B5004646,2025-11,C1004646,2001,299,0,0,0,299,Billed
B5004647,2025-11,C1004647,2101,499,20,0,0,479,Billed
B5004648,2025-11,C1004648,2004,249,0,0,0,249,Billed
B5004649,2025-11,C1004649,2002,399,0,0,0,399,Billed
B5004650,2025-11,C1004650,2005,499,0,0,0,499,Billed
B5004651,2025-11,C1004651,2002,399,0,0,0,399,Billed
B5004652,2025-11,C1004652,2201,199,0,0,0,199,Billed
B5004653,2025-11,C1004653,2201,199,0,0,0,199,Billed
B5004654,2025-11,C1004654,2002,399,0,0,0,399,Billed
B5004655,2025-11,C1004655,2001,299,0,0,0,299,Billed
B5004656,2025-11,C1004656,2004,249,0,0,0,249,Billed
B5004657,2025-11,C1004657,2003,999,0,0,0,999,Billed
B5004658,2025-11,C1004658,2002,399,0,0,0,399,Billed
B5004659,2025-11,C1004659,2201,199,20,0,0,179,Billed
B5004660,2025-11,C1004660,2001,299,0,0,0,299,Billed
B5004661,2025-11,C1004661,2201,199,0,0,199,0,Adjusted
B5004662,2025-11,C1004662,2201,199,0,0,149,50,Adjusted
B5004663,2025-11,C1004663,2002,399,50,0,0,349,Billed
B5004664,2025-11,C1004664,2002,399,30,0,0,369,Billed
B5004665,2025-11,C1004665,2002,399,0,0,0,399,Billed
B5004666,2025-11,C1004666,2002,399,0,0,0,399,Billed
B5004667,2025-11,C1004667,2002,399,0,0,0,399,Billed
B5004668,2025-11,C1004668,2001,299,0,0,0,299,Billed
B5004669,2025-11,C1004669,2201,199,0,0,0,199,Billed
B5004670,2025-11,C1004670,2004,249,0,0,0,249,Billed
B5004671,2025-11,C1004671,2102,799,0,0,49,750,Adjusted
B5004672,2025-11,C1004672,2201,199,0,0,0,199,Billed
B5004673,2025-11,C1004673,2002,399,0,0,0,399,Billed
B5004674,2025-11,C1004674,2001,299,0,0,0,299,Billed
B5004675,2025-11,C1004675,2004,249,0,0,0,249,Billed
B5004676,2025-11,C1004676,2101,499,0,0,0,499,Billed
B5004677,2025-11,C1004677,2103,999,0,0,149,850,Adjusted
B5004678,2025-11,C1004678,2103,999,0,0,0,999,Billed
B5004679,2025-11,C1004679,2201,199,0,0,0,199,Billed
B5004680,2025-11,C1004680,2101,499,100,0,0,399,Billed
B5004681,2025-11,C1004681,2001,299,20,0,0,279,Billed
B5004682,2025-11,C1004682,2102,799,0,0,0,799,Billed
B5004683,2025-11,C1004683,2002,399,0,0,0,399,Billed
B5004684,2025-11,C1004684,2103,999,20,0,0,979,Billed
B5004685,2025-11,C1004685,2001,299,0,0,0,299,Billed
B5004686,2025-11,C1004686,2004,249,0,0,99,150,Refunded
B5004687,2025-11,C1004687,2101,499,30,0,0,469,Billed
B5004688,2025-11,C1004688,2201,199,,0,0,199,Billed
B5004689,2025-11,C1004689,2101,499,0,0,0,499,Billed
B5004690,2025-11,C1004690,2201,199,0,0,0,199,Billed
B5004691,2025-11,C1004691,2001,299,0,0,0,299,Billed
B5004692,2025-11,C1004692,2005,499,0,0,0,499,Billed
B5004693,2025-11,C1004693,2003,999,0,0,0,999,Billed
B5004694,2025-11,C1004694,2002,399,0,0,0,399,Billed
B5004695,2025-11,C1004695,2004,249,0,0,0,249,Billed
B5004696,2025-11,C1004696,2201,199,0,0,0,199,Billed
B5004697,2025-11,C1004697,2001,299,0,0,49,250,Adjusted
B5004698,2025-11,C1004698,2003,999,0,0,49,950,Refunded
B5004699,2025-11,C1004699,2103,999,0,0,0,999,Billed
B5004700,2025-11,C1004700,2103,999,0,0,0,999,Billed
B5004701,2025-11,C1004701,2005,499,0,0,0,499,Billed
B5004702,2025-11,C1004702,2001,299,0,0,0,299,Billed
B5004703,2025-11,C1004703,2004,249,0,0,0,249,Billed
B5004704,2025-11,C1004704,2201,199,0,0,0,199,Billed
B5004705,2025-11,C1004705,2101,499,0,0,0,499,Billed
B5004706,2025-11,C1004706,2002,399,0,0,0,399,Billed
B5004707,2025-11,C1004707,2001,299,0,0,99,200,Refunded
B5004708,2025-11,C1004708,2002,399,0,0,0,,Billed
B5004709,2025-11,C1004709,2004,249,0,0,0,249,Billed
B5004710,2025-11,C1004710,2101,499,0,0,0,499,Billed
B5004711,2025-11,C1004711,2002,399,0,0,0,399,Billed
B5004712,2025-11,C1004712,2002,399,0,0,0,399,Billed
B5004713,2025-11,C1004713,2005,499,0,0,0,499,Billed
B5004714,2025-11,C1004714,2001,299,0,0,0,299,Billed
B5004715,2025-11,C1004715,2001,299,0,0,0,299,Billed
B5004716,2025-11,C1004716,2201,199,0,0,0,199,Billed
B5004717,2025-11,C1004717,2002,399,75,0,0,324,Billed
B5004718,2025-11,C1004718,2001,299,30,0,0,269,Billed
B5004719,2025-11,C1004719,2001,299,0,0,0,299,Billed
B5004720,2025-11,C1004720,2102,799,75,0,0,724,Billed
B5004721,2025-11,C1004721,2201,199,75,0,0,124,Billed
B5004722,2025-11,C1004722,2003,999,0,0,0,999,Billed
B5004723,2025-11,C1004723,2201,199,0,0,0,199,Billed
B5004724,2025-11,C1004724,2201,199,0,0,0,199,Billed
B5004725,2025-11,C1004725,2101,499,0,0,0,499,Billed
B5004726,2025-11,C1004726,2101,499,0,0,0,499,Billed
B5004727,2025-11,C1004727,2102,799,0,0,0,799,Billed
B5004728,2025-11,C1004728,2003,999,0,0,0,999,Billed
B5004729,2025-11,C1004729,2002,399,0,0,0,399,Billed
B5004730,2025-11,C1004730,2102,799,0,25,0,824,Billed
B5004731,2025-11,C1004731,2003,999,0,0,0,999,Billed
B5004732,2025-11,C1004732,2005,499,75,0,0,424,Billed
B5004733,2025-11,C1004733,2001,299,50,0,349,-100,Refunded
B5004734,2025-11,C1004734,2001,299,0,0,0,299,Billed
B5004735,2025-11,C1004735,2001,299,20,0,0,279,Billed
B5004736,2025-11,C1004736,2101,499,75,25,0,449,Billed
B5004737,2025-11,C1004737,2002,399,0,0,0,399,Billed
B5004738,2025-11,C1004738,2201,199,0,0,0,199,Billed
B5004739,2025-11,C1004739,2103,999,0,0,0,999,Billed
B5004740,2025-11,C1004740,2002,399,0,0,0,399,Billed
B5004741,2025-11,C1004741,2201,199,30,0,0,169,Billed
B5004742,2025-11,C1004742,2001,299,0,0,0,299,Billed
B5004743,2025-11,C1004743,2002,399,0,0,0,399,Billed
B5004744,2025-11,C1004744,2004,249,0,0,0,249,Billed
B5004745,2025-11,C1004745,2001,299,75,0,0,224,Billed
B5004746,2025-11,C1004746,2001,299,0,0,0,299,Billed
B5004747,2025-11,C1004747,2002,399,0,0,0,399,Billed
B5004748,2025-11,C1004748,2004,249,0,0,0,249,Billed
B5004749,2025-11,C1004749,2201,199,0,0,0,199,Billed
B5004750,2025-11,C1004750,2005,499,0,0,0,499,Billed
B5004751,2025-11,C1004751,2005,499,0,0,99,400,Adjusted
B5004752,2025-11,C1004752,2002,399,0,0,0,399,Billed
B5004753,2025-11,C1004753,2101,499,0,0,0,499,Billed
B5004754,2025-11,C1004754,2201,199,100,0,0,99,Billed
B5004755,2025-11,C1004755,2101,499,0,0,0,499,Billed
B5004756,2025-11,C1004756,2201,199,30,0,0,169,Billed
B5004757,2025-11,C1004757,2003,999,0,0,0,999,Billed
B5004758,2025-11,C1004758,2003,999,0,0,0,999,Billed
B5004759,2025-11,C1004759,2001,299,0,0,0,299,Billed
B5004760,2025-11,C1004760,2005,499,0,0,0,499,Billed
B5004761,2025-11,C1004761,2002,399,0,0,0,399,Billed
B5004762,2025-11,C1004762,2103,999,0,0,0,999,Billed
B5004763,2025-11,C1004763,2101,499,0,0,0,499,Billed
B5004764,2025-11,C1004764,2101,499,0,0,0,499,Billed
B5004765,2025-11,C1004765,2002,399,0,0,0,399,Billed
B5004766,2025-11,C1004766,2004,249,0,0,0,249,Billed
B5004767,2025-11,C1004767,2201,199,0,0,0,199,Billed
B5004768,2025-11,C1004768,2003,999,0,0,199,800,Adjusted
B5004769,2025-11,C1004769,2102,799,20,0,0,779,Billed
B5004770,2025-11,C1004770,2003,999,20,0,0,979,Billed
B5004771,2025-11,C1004771,2002,399,0,0,0,399,Billed
B5004772,2025-11,C1004772,2201,199,0,0,0,199,Billed
B5004773,2025-11,C1004773,2101,499,0,0,0,499,Billed
B5004774,2025-11,C1004774,2004,249,50,0,0,199,Billed
B5004775,2025-11,C1004775,2002,399,0,0,0,399,Billed
B5004776,2025-11,C1004776,2003,999,,0,0,999,Billed
B5004777,2025-11,C1004777,2201,199,0,0,0,199,Billed
B5004778,2025-11,C1004778,2002,399,0,0,0,399,Billed
B5004779,2025-11,C1004779,2201,199,0,0,0,199,Billed
B5004780,2025-11,C1004780,2004,249,0,0,0,249,Billed
B5004781,2025-11,C1004781,2002,399,20,0,0,379,Billed
B5004782,2025-11,C1004782,2201,199,0,0,0,199,Billed
B5004783,2025-11,C1004783,2201,199,0,0,0,199,Billed
B5004784,2025-11,C1004784,2002,399,0,0,0,399,Billed
B5004785,2025-11,C1004785,2004,249,0,0,0,249,Billed
B5004786,2025-11,C1004786,2201,199,0,0,0,199,Billed
B5004787,2025-11,C1004787,2002,399,0,0,0,399,Billed
B5004788,2025-11,C1004788,2103,999,75,0,0,924,Billed
B5004789,2025-11,C1004789,2002,399,0,0,0,399,Billed
B5004790,2025-11,C1004790,2001,299,0,0,99,200,Adjusted
B5004791,2025-11,C1004791,2101,499,0,0,0,499,Billed
B5004792,2025-11,C1004792,2101,499,20,0,0,479,Billed
B5004793,2025-11,C1004793,2001,299,0,0,0,299,Billed
B5004794,2025-11,C1004794,2002,399,0,0,0,399,Billed
B5004795,2025-11,C1004795,2201,199,30,0,0,169,Billed
B5004796,2025-11,C1004796,2101,499,0,0,0,499,Billed
B5004797,2025-11,C1004797,2005,499,100,0,0,399,Billed
B5004798,2025-11,C1004798,2002,399,0,0,0,399,Billed
B5004799,2025-11,C1004799,2003,999,0,0,0,999,Billed
B5004800,2025-11,C1004800,2003,999,0,0,0,999,Billed
B5004801,2025-11,C1004801,2004,249,30,0,149,70,Adjusted
B5004802,2025-11,C1004802,2101,499,0,25,0,524,Billed
B5004803,2025-11,C1004803,2004,249,0,0,0,249,Billed
B5004804,2025-11,C1004804,2102,799,100,0,0,699,Billed
B5004805,2025-11,C1004805,2003,999,0,0,0,999,Billed
B5004806,2025-11,C1004806,2101,499,0,0,0,499,Billed
B5004807,2025-11,C1004807,2201,199,0,0,0,199,Billed
B5004808,2025-11,C1004808,2001,299,0,0,99,200,Refunded
B5004809,2025-11,C1004809,2102,799,30,0,0,769,Billed
B5004810,2025-11,C1004810,2102,799,0,0,0,799,Billed
B5004811,2025-11,C1004811,2102,799,0,0,0,799,Billed
B5004812,2025-11,C1004812,2101,499,0,0,0,499,Billed
B5004813,2025-11,C1004813,2001,299,0,0,0,299,Billed
B5004814,2025-11,C1004814,2201,199,0,0,0,199,Billed
B5004815,2025-11,C1004815,2001,299,0,0,0,299,Billed
B5004816,2025-11,C1004816,2101,499,0,0,0,499,Billed
B5004817,2025-11,C1004817,2101,499,0,0,0,499,Billed
B5004818,2025-11,C1004818,2103,999,0,0,0,999,Billed
B5004819,2025-11,C1004819,2101,499,0,0,0,499,Billed
B5004820,2025-11,C1004820,2002,399,50,0,0,349,Billed
B5004821,2025-11,C1004821,2003,999,0,0,0,999,Billed
B5004822,2025-11,C1004822,2004,249,0,0,0,249,Billed
B5004823,2025-11,C1004823,2201,199,30,0,0,169,Billed
B5004824,2025-11,C1004824,2201,199,0,0,0,199,Billed
B5004825,2025-11,C1004825,2003,999,0,0,0,999,Billed
B5004826,2025-11,C1004826,2101,499,0,0,0,499,Billed
B5004827,2025-11,C1004827,2201,199,0,0,0,199,Billed
B5004828,2025-11,C1004828,2005,499,30,0,0,469,Billed
B5004829,2025-11,C1004829,2101,499,0,0,0,499,Billed
B5004830,2025-11,C1004830,2201,199,30,0,0,169,Billed
B5004831,2025-11,C1004831,2201,199,0,0,0,199,Billed
B5004832,2025-11,C1004832,2002,399,0,0,0,399,Billed
B5004833,2025-11,C1004833,2005,499,0,0,0,499,Billed
B5004834,2025-11,C1004834,2002,399,0,0,0,399,Billed
B5004835,2025-11,C1004835,2201,199,0,0,99,100,Adjusted
B5004836,2025-11,C1004836,2001,299,100,0,0,199,Billed
B5004837,2025-11,C1004837,2102,799,0,0,0,799,Billed
B5004838,2025-11,C1004838,2101,499,0,0,0,499,Billed
B5004839,2025-11,C1004839,2003,999,0,0,0,999,Billed
B5004840,2025-11,C1004840,2101,499,20,0,0,479,Billed
B5004841,2025-11,C1004841,2201,199,0,0,0,199,Billed
B5004842,2025-11,C1004842,2004,249,0,0,0,249,Billed
B5004843,2025-11,C1004843,2201,199,0,0,0,199,Billed
B5004844,2025-11,C1004844,2101,499,0,0,0,499,Billed
B5004845,2025-11,C1004845,2101,499,50,0,0,449,Billed
B5004846,2025-11,C1004846,2101,499,0,0,0,499,Billed
B5004847,2025-11,C1004847,2201,199,30,0,0,169,Billed
B5004848,2025-11,C1004848,2002,399,0,0,0,399,Billed
B5004849,2025-11,C1004849,2004,249,0,0,0,249,Billed
B5004850,2025-11,C1004850,2005,499,0,0,0,499,Billed
B5004851,2025-11,C1004851,2201,199,0,0,0,199,Billed
B5004852,2025-11,C1004852,2002,399,30,0,0,369,Billed
B5004853,2025-11,C1004853,2003,999,20,0,0,979,Billed
B5004854,2025-11,C1004854,2001,299,0,0,0,299,Billed
B5004855,2025-11,C1004855,2002,399,0,0,0,399,Billed
B5004856,2025-11,C1004856,2001,299,0,0,0,299,Billed
B5004857,2025-11,C1004857,2001,299,0,0,0,299,Billed
B5004858,2025-11,C1004858,2201,199,0,0,0,199,Billed
B5004859,2025-11,C1004859,2002,399,0,0,0,399,Billed
B5004860,2025-11,C1004860,2004,249,0,0,0,249,Billed
B5004861,2025-11,C1004861,2003,999,30,0,0,969,Billed
B5004862,2025-11,C1004862,2101,499,0,0,0,499,Billed
B5004863,2025-11,C1004863,2201,199,0,0,0,199,Billed
B5004864,2025-11,C1004864,2201,199,0,0,0,199,Billed
B5004865,2025-11,C1004865,2004,249,0,0,0,249,Billed
B5004866,2025-11,C1004866,2001,299,0,0,0,299,Billed
B5004867,2025-11,C1004867,2201,199,0,0,199,0,Adjusted
B5004868,2025-11,C1004868,2004,249,0,0,0,249,Billed
B5004869,2025-11,C1004869,2102,799,20,0,0,779,Billed
B5004870,2025-11,C1004870,2201,199,0,0,0,199,Billed
B5004871,2025-11,C1004871,2001,299,75,0,0,224,Billed
B5004872,2025-11,C1004872,2101,499,0,25,0,524,Billed
B5004873,2025-11,C1004873,2201,199,,0,0,199,Billed
B5004874,2025-11,C1004874,2002,399,30,0,0,369,Billed
B5004875,2025-11,C1004875,2005,499,50,0,0,449,Billed
B5004876,2025-11,C1004876,2201,199,0,0,0,199,Billed
B5004877,2025-11,C1004877,2001,299,75,0,0,224,Billed
B5004878,2025-11,C1004878,2101,499,0,0,0,499,Billed
B5004879,2025-11,C1004879,2001,299,0,0,0,299,Billed
B5004880,2025-11,C1004880,2101,499,0,0,0,499,Billed
B5004881,2025-11,C1004881,2001,299,0,0,0,299,Billed
B5004882,2025-11,C1004882,2002,399,0,0,0,399,Billed
B5004883,2025-11,C1004883,2002,399,20,0,0,379,Billed
B5004884,2025-11,C1004884,2003,999,0,0,0,999,Billed
B5004885,2025-11,C1004885,2001,299,0,0,0,299,Billed
B5004886,2025-11,C1004886,2201,199,0,0,0,199,Billed
B5004887,2025-11,C1004887,2005,499,0,0,0,499,Billed
B5004888,2025-11,C1004888,2005,499,0,0,0,499,Billed
B5004889,2025-11,C1004889,2102,799,0,0,0,799,Billed
B5004890,2025-11,C1004890,2002,399,0,0,0,399,Billed
B5004891,2025-11,C1004891,2003,999,0,0,0,999,Billed
B5004892,2025-11,C1004892,2101,499,20,0,0,479,Billed
B5004893,2025-11,C1004893,2004,249,30,0,0,219,Billed
B5004894,2025-11,C1004894,2001,299,0,0,0,299,Billed
B5004895,2025-11,C1004895,2101,499,0,0,0,499,Billed
B5004896,2025-11,C1004896,2201,199,0,0,0,199,Billed
B5004897,2025-11,C1004897,2201,199,0,0,0,199,Billed
B5004898,2025-11,C1004898,2002,399,0,0,0,399,Billed
B5004899,2025-11,C1004899,2001,299,0,0,0,299,Billed
B5004900,2025-11,C1004900,2001,299,0,0,0,299,Billed
B5004901,2025-11,C1004901,2004,249,0,0,0,249,Billed
B5004902,2025-11,C1004902,2101,499,0,50,0,549,Billed
B5004903,2025-11,C1004903,2201,199,0,0,0,199,Billed
B5004904,2025-11,C1004904,2002,399,0,0,0,399,Billed
B5004905,2025-11,C1004905,2005,499,0,0,0,499,Billed
B5004906,2025-11,C1004906,2004,249,0,0,0,249,Billed
B5004907,2025-11,C1004907,2101,499,50,0,0,449,Billed
B5004908,2025-11,C1004908,2001,299,0,0,0,299,Billed
B5004909,2025-11,C1004909,2002,399,0,0,0,399,Billed
B5004910,2025-11,C1004910,2003,999,30,0,0,969,Billed
B5004911,2025-11,C1004911,2103,999,0,50,0,1049,Billed
B5004912,2025-11,C1004912,2001,299,0,0,0,299,Billed
B5004913,2025-11,C1004913,2101,499,0,0,0,499,Billed
B5004914,2025-11,C1004914,2002,399,0,0,0,399,Billed
B5004915,2025-11,C1004915,2004,249,0,0,0,249,Billed
B5004916,2025-11,C1004916,2005,499,0,0,0,499,Billed
B5004917,2025-11,C1004917,2005,499,0,0,0,499,Billed
B5004918,2025-11,C1004918,2005,499,0,0,0,499,Billed
B5004919,2025-11,C1004919,2003,999,,0,0,999,Billed
B5004920,2025-11,C1004920,2005,499,30,0,0,469,Billed
B5004921,2025-11,C1004921,2003,999,50,0,0,949,Billed
B5004922,2025-11,C1004922,2101,499,0,0,0,499,Billed
B5004923,2025-11,C1004923,2101,499,0,0,0,499,Billed
B5004924,2025-11,C1004924,2001,299,0,0,0,299,Billed
B5004925,2025-11,C1004925,2004,249,0,0,0,249,Billed
B5004926,2025-11,C1004926,2101,499,0,0,0,499,Billed
B5004927,2025-11,C1004927,2002,399,0,0,99,300,Refunded
B5004928,2025-11,C1004928,2101,499,50,0,0,449,Billed
B5004929,2025-11,C1004929,2001,299,0,0,0,299,Billed
B5004930,2025-11,C1004930,2103,999,0,0,0,999,Billed
B5004931,2025-11,C1004931,2003,999,0,0,0,999,Billed
B5004932,2025-11,C1004932,2005,499,30,0,0,469,Billed
B5004933,2025-11,C1004933,2001,299,0,0,0,299,Billed
B5004934,2025-11,C1004934,2201,199,0,0,0,199,Billed
B5004935,2025-11,C1004935,2001,299,0,0,0,299,Billed
B5004936,2025-11,C1004936,2102,799,0,0,0,799,Billed
B5004937,2025-11,C1004937,2001,299,0,0,0,299,Billed
B5004938,2025-11,C1004938,2004,249,0,0,0,249,Billed
B5004939,2025-11,C1004939,2001,299,0,0,0,299,Billed
B5004940,2025-11,C1004940,2001,299,0,0,0,299,Billed
B5004941,2025-11,C1004941,2001,299,0,0,0,299,Billed
B5004942,2025-11,C1004942,2004,249,30,0,0,219,Billed
B5004943,2025-11,C1004943,2102,799,0,0,0,799,Billed
B5004944,2025-11,C1004944,2101,499,0,0,0,499,Billed
B5004945,2025-11,C1004945,2001,299,0,0,0,299,Billed
B5004946,2025-11,C1004946,2103,999,0,25,0,1024,Billed
B5004947,2025-11,C1004947,2201,199,100,0,0,99,Billed
B5004948,2025-11,C1004948,2002,399,0,0,499,-100,Refunded
B5004949,2025-11,C1004949,2103,999,50,0,0,949,Billed
B5004950,2025-11,C1004950,2102,799,0,0,0,799,Billed
B5004951,2025-11,C1004951,2201,199,30,0,0,169,Billed
B5004952,2025-11,C1004952,2004,249,0,0,0,249,Billed
B5004953,2025-11,C1004953,2004,249,50,0,0,199,Billed
B5004954,2025-11,C1004954,2201,199,0,0,0,199,Billed
B5004955,2025-11,C1004955,2002,399,0,0,0,399,Billed
B5004956,2025-11,C1004956,2201,199,0,0,0,199,Billed
B5004957,2025-11,C1004957,2103,999,0,0,0,999,Billed
B5004958,2025-11,C1004958,2003,999,0,0,0,999,Billed
B5004959,2025-11,C1004959,2001,299,0,0,0,299,Billed
B5004960,2025-11,C1004960,2102,799,0,0,0,,Billed
B5004961,2025-11,C1004961,2002,399,0,0,0,399,Billed
B5004962,2025-11,C1004962,2002,399,75,0,0,324,Billed
B5004963,2025-11,C1004963,2002,399,0,0,0,399,Billed
B5004964,2025-11,C1004964,2101,499,0,0,0,499,Billed
B5004965,2025-11,C1004965,2102,799,0,0,0,799,Billed
B5004966,2025-11,C1004966,2001,299,0,0,0,299,Billed
B5004967,2025-11,C1004967,2201,199,30,0,0,169,Billed
B5004968,2025-11,C1004968,2102,799,0,50,0,849,Billed
B5004969,2025-11,C1004969,2103,999,0,0,0,999,Billed
B5004970,2025-11,C1004970,2002,399,0,0,0,399,Billed
B5004971,2025-11,C1004971,2003,999,50,0,0,949,Billed
B5004972,2025-11,C1004972,2102,799,0,0,0,799,Billed
B5004973,2025-11,C1004973,2004,249,0,0,0,249,Billed
B5004974,2025-11,C1004974,2005,499,0,0,0,499,Billed
B5004975,2025-11,C1004975,2003,999,0,0,0,999,Billed
B5004976,2025-11,C1004976,2002,399,20,0,0,379,Billed
B5004977,2025-11,C1004977,2002,399,0,0,0,399,Billed
B5004978,2025-11,C1004978,2003,999,0,0,0,999,Billed
B5004979,2025-11,C1004979,2102,799,50,0,0,749,Billed
B5004980,2025-11,C1004980,2001,299,0,0,0,299,Billed
B5004981,2025-11,C1004981,2102,799,0,0,0,799,Billed
B5004982,2025-11,C1004982,2005,499,0,0,0,499,Billed
B5004983,2025-11,C1004983,2001,299,0,0,0,299,Billed
B5004984,2025-11,C1004984,2102,799,0,0,0,799,Billed
B5004985,2025-11,C1004985,2101,499,,0,0,499,Billed
B5004986,2025-11,C1004986,2002,399,20,0,0,379,Billed
B5004987,2025-11,C1004987,2002,399,0,0,0,399,Billed
B5004988,2025-11,C1004988,2201,199,0,0,0,199,Billed
B5004989,2025-11,C1004989,2102,799,0,0,0,799,Billed
B5004990,2025-11,C1004990,2005,499,0,0,0,499,Billed
B5004991,2025-11,C1004991,2102,799,100,0,0,699,Billed
B5004992,2025-11,C1004992,2201,199,30,0,0,169,Billed
B5004993,2025-11,C1004993,2004,249,0,0,0,249,Billed
B5004994,2025-11,C1004994,2002,399,0,0,0,399,Billed
B5004995,2025-11,C1004995,2001,299,0,0,0,299,Billed
B5004996,2025-11,C1004996,2101,499,0,0,0,499,Billed
B5004997,2025-11,C1004997,2201,199,0,0,0,199,Billed
B5004998,2025-11,C1004998,2102,799,0,0,0,799,Billed
B5004999,2025-11,C1004999,2001,299,0,0,0,299,Billed
B5005000,2025-11,C1005000,2201,199,0,0,0,199,Billed
B5005001,2025-11,C1005001,2102,799,0,0,0,799,Billed
B5005002,2025-11,C1005002,2201,199,20,0,0,179,Billed
B5005003,2025-11,C1005003,2001,299,,0,0,299,Billed
B5005004,2025-11,C1005004,2001,299,20,0,0,279,Billed
B5005005,2025-11,C1005005,2002,399,0,0,0,399,Billed
B5005006,2025-11,C1005006,2102,799,75,0,0,724,Billed
B5005007,2025-11,C1005007,2002,399,0,0,0,399,Billed
B5005008,2025-11,C1005008,2001,299,0,0,0,299,Billed
B5005009,2025-11,C1005009,2002,399,0,0,0,399,Billed
B5005010,2025-11,C1005010,2001,299,0,0,0,299,Billed
B5005011,2025-11,C1005011,2102,799,0,0,0,799,Billed
B5005012,2025-11,C1005012,2102,799,0,0,49,750,Adjusted
B5005013,2025-11,C1005013,2003,999,0,0,0,999,Billed
B5005014,2025-11,C1005014,2004,249,0,0,0,249,Billed
B5005015,2025-11,C1005015,2003,999,30,0,0,969,Billed
B5005016,2025-11,C1005016,2101,499,0,0,0,499,Billed
B5005017,2025-11,C1005017,2002,399,75,0,0,324,Billed
B5005018,2025-11,C1005018,2201,199,0,0,0,199,Billed
B5005019,2025-11,C1005019,2201,199,0,0,0,199,Billed
B5005020,2025-11,C1005020,2103,999,50,0,0,949,Billed
B5005021,2025-11,C1005021,2002,399,0,0,0,399,Billed
B5005022,2025-11,C1005022,2001,299,30,0,0,269,Billed
B5005023,2025-11,C1005023,2101,499,0,0,0,499,Billed
B5005024,2025-11,C1005024,2102,799,0,0,0,799,Billed
B5005025,2025-11,C1005025,2201,199,0,0,0,199,Billed
B5005026,2025-11,C1005026,2102,799,0,0,0,799,Billed
B5005027,2025-11,C1005027,2002,399,50,0,0,349,Billed
B5005028,2025-11,C1005028,2003,999,0,0,0,999,Billed
B5005029,2025-11,C1005029,2003,999,0,0,0,999,Billed
B5005030,2025-11,C1005030,2001,299,0,0,0,299,Billed
B5005031,2025-11,C1005031,2201,199,0,0,0,199,Billed
B5005032,2025-11,C1005032,2201,199,0,0,0,199,Billed
